ID_VIV,ID_HOG,ID_PER,ID_DEL,UPM,VIV_SEL,HOGAR,BPCOD,R_SEL,SEXO,EDAD,AREAM_OCU,BP1_1,BP1_2C,FAC_DEL,FAC_DEL_AM
206540.03,0206540.03.01,0206540.03.01.01,0206540.03.01.01.04.3,206540,3,1,4,1,2,31,21,3,2,358,358
204649.01,0204649.01.01,0204649.01.01.01,0204649.01.01.01.02.1,204649,1,1,2,1,2,25,21,9,2,361,361
260352.17,0260352.17.01,0260352.17.01.01,0260352.17.01.01.04.2,260352,17,1,4,1,2,58,21,12,2,600,600
203818.04,0203818.04.01,0203818.04.01.02,0203818.04.01.02.02.1,203818,4,1,2,2,2,55,21,99,2,356,356
203818.03,0203818.03.01,0203818.03.01.01,0203818.03.01.01.02.1,203818,3,1,2,1,1,31,21,2,2,356,356
204824.03,0204824.03.01,0204824.03.01.01,0204824.03.01.01.08.1,204824,3,1,8,1,2,48,21,12,2,374,374
204529.01,0204529.01.01,0204529.01.01.02,0204529.01.01.02.03.1,204529,1,1,3,2,2,33,21,9,2,474,474
204529.05,0204529.05.01,0204529.05.01.01,0204529.05.01.01.04.1,204529,5,1,4,1,1,55,21,9,2,474,474
205190.05,0205190.05.01,0205190.05.01.03,0205190.05.01.03.03.1,205190,5,1,3,3,1,25,21,6,2,343,343
208055.13,0208055.13.01,0208055.13.01.03,0208055.13.01.03.01.1,208055,13,1,1,3,2,36,21,12,2,343,343
204500.05,0204500.05.01,0204500.05.01.03,0204500.05.01.03.04.1,204500,5,1,4,3,1,98,21,9,2,450,450
206695.04,0206695.04.01,0206695.04.01.02,0206695.04.01.02.07.2,206695,4,1,7,2,2,35,21,11,2,664,664
203665.05,0203665.05.01,0203665.05.01.01,0203665.05.01.01.03.1,203665,5,1,3,1,1,48,21,5,2,373,373
207516.01,0207516.01.01,0207516.01.01.01,0207516.01.01.01.09.1,207516,1,1,9,1,2,47,21,3,2,2331,2331
203380.05,0203380.05.01,0203380.05.01.02,0203380.05.01.02.02.5,203380,5,1,2,2,2,37,21,99,2,403,403
205119.05,0205119.05.01,0205119.05.01.01,0205119.05.01.01.07.1,205119,5,1,7,1,2,67,21,11,2,730,730
205069.01,0205069.01.01,0205069.01.01.01,0205069.01.01.01.05.1,205069,1,1,5,1,2,36,21,11,2,952,952
205606.01,0205606.01.01,0205606.01.01.01,0205606.01.01.01.10.1,205606,1,1,10,1,1,40,21,12,2,1713,1713
1412248.02,1412248.02.02,1412248.02.02.03,1412248.02.02.03.11.1,1412248,2,2,11,3,2,19,21,11,2,1734,1734
204002.05,0204002.05.01,0204002.05.01.02,0204002.05.01.02.13.1,204002,5,1,13,2,2,32,21,2,2,773,773
206043.03,0206043.03.01,0206043.03.01.03,0206043.03.01.03.10.1,206043,3,1,10,3,2,31,21,4,2,924,924
205606.01,0205606.01.01,0205606.01.01.01,0205606.01.01.01.04.1,205606,1,1,4,1,1,40,21,8,2,428,428
1602220.05,1602220.05.02,1602220.05.02.02,1602220.05.02.02.04.1,1602220,5,2,4,2,2,31,21,3,2,278,278
2000335.04,2000335.04.01,2000335.04.01.01,2000335.04.01.01.09.4,2000335,4,1,9,1,2,34,21,7,2,976,976
205619.01,0205619.01.01,0205619.01.01.01,0205619.01.01.01.10.3,205619,1,1,10,1,2,67,21,11,2,329,329
206156.05,0206156.05.01,0206156.05.01.03,0206156.05.01.03.07.1,206156,5,1,7,3,2,24,21,12,2,914,914
203323.03,0203323.03.01,0203323.03.01.02,0203323.03.01.02.02.1,203323,3,1,2,2,1,25,21,3,2,380,380
203323.03,0203323.03.01,0203323.03.01.02,0203323.03.01.02.07.1,203323,3,1,7,2,1,25,21,10,2,759,759
206168.01,0206168.01.01,0206168.01.01.02,0206168.01.01.02.02.1,206168,1,1,2,2,1,22,21,4,2,353,353
260352.03,0260352.03.01,0260352.03.01.01,0260352.03.01.01.04.1,260352,3,1,4,1,2,43,21,1,2,600,600
205533.04,0205533.04.01,0205533.04.01.02,0205533.04.01.02.02.1,205533,4,1,2,2,1,40,21,4,2,344,344
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.10.3,206812,4,1,10,1,1,34,21,6,2,707,707
203744.04,0203744.04.01,0203744.04.01.01,0203744.04.01.01.10.1,203744,4,1,10,1,1,25,21,1,2,1173,1173
203446.03,0203446.03.01,0203446.03.01.02,0203446.03.01.02.03.1,203446,3,1,3,2,2,33,21,2,2,482,482
3002472.03,3002472.03.01,3002472.03.01.01,3002472.03.01.01.07.1,3002472,3,1,7,1,1,36,21,10,2,915,915
206237.02,0206237.02.01,0206237.02.01.02,0206237.02.01.02.04.1,206237,2,1,4,2,2,20,21,1,2,372,372
206504.03,0206504.03.01,0206504.03.01.02,0206504.03.01.02.02.1,206504,3,1,2,2,2,28,21,2,2,464,464
207416.02,0207416.02.01,0207416.02.01.01,0207416.02.01.01.06.1,207416,2,1,6,1,2,27,21,5,2,305,305
204649.01,0204649.01.01,0204649.01.01.01,0204649.01.01.01.05.1,204649,1,1,5,1,2,25,21,10,2,723,723
207407.05,0207407.05.01,0207407.05.01.03,0207407.05.01.03.05.1,207407,5,1,5,3,2,22,21,99,2,1440,1440
204649.05,0204649.05.01,0204649.05.01.02,0204649.05.01.02.02.1,204649,5,1,2,2,2,27,21,12,2,361,361
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.13.1,206812,4,1,13,1,1,34,21,1,2,707,707
203446.04,0203446.04.01,0203446.04.01.01,0203446.04.01.01.05.1,203446,4,1,5,1,1,19,21,11,2,963,963
204611.03,0204611.03.01,0204611.03.01.01,0204611.03.01.01.02.1,204611,3,1,2,1,2,42,21,3,2,322,322
204865.04,0204865.04.01,0204865.04.01.01,0204865.04.01.01.09.1,204865,4,1,9,1,2,38,21,99,2,368,368
203617.03,0203617.03.01,0203617.03.01.02,0203617.03.01.02.09.1,203617,3,1,9,2,1,23,21,9,2,684,684
207606.02,0207606.02.01,0207606.02.01.01,0207606.02.01.01.03.1,207606,2,1,3,1,1,53,21,7,2,399,399
205193.05,0205193.05.01,0205193.05.01.04,0205193.05.01.04.03.1,205193,5,1,3,4,1,20,21,99,2,332,332
205193.05,0205193.05.01,0205193.05.01.04,0205193.05.01.04.02.1,205193,5,1,2,4,1,20,21,99,2,332,332
208039.19,0208039.19.01,0208039.19.01.01,0208039.19.01.01.09.1,208039,19,1,9,1,1,40,21,11,2,1490,1490
204500.02,0204500.02.01,0204500.02.01.01,0204500.02.01.01.09.1,204500,2,1,9,1,1,67,21,3,2,450,450
205119.05,0205119.05.01,0205119.05.01.01,0205119.05.01.01.02.1,205119,5,1,2,1,2,67,21,12,2,365,365
203380.05,0203380.05.01,0203380.05.01.02,0203380.05.01.02.04.4,203380,5,1,4,2,2,37,21,99,2,403,403
203380.05,0203380.05.01,0203380.05.01.02,0203380.05.01.02.04.3,203380,5,1,4,2,2,37,21,99,2,403,403
206725.03,0206725.03.01,0206725.03.01.01,0206725.03.01.01.04.1,206725,3,1,4,1,1,36,21,9,2,399,399
207456.02,0207456.02.01,0207456.02.01.01,0207456.02.01.01.09.2,207456,2,1,9,1,1,29,21,11,2,775,775
205573.03,0205573.03.01,0205573.03.01.02,0205573.03.01.02.02.1,205573,3,1,2,2,1,27,21,12,2,382,382
1412248.02,1412248.02.02,1412248.02.02.03,1412248.02.02.03.11.2,1412248,2,2,11,3,2,19,21,10,2,1734,1734
205043.05,0205043.05.01,0205043.05.01.01,0205043.05.01.01.05.2,205043,5,1,5,1,2,46,21,11,2,779,779
203895.01,0203895.01.01,0203895.01.01.01,0203895.01.01.01.07.1,203895,1,1,7,1,1,61,21,12,2,744,744
204015.03,0204015.03.01,0204015.03.01.01,0204015.03.01.01.03.1,204015,3,1,3,1,1,38,21,6,2,364,364
2000335.04,2000335.04.01,2000335.04.01.01,2000335.04.01.01.09.1,2000335,4,1,9,1,2,34,21,10,2,976,976
205606.01,0205606.01.01,0205606.01.01.01,0205606.01.01.01.09.1,205606,1,1,9,1,1,40,21,12,2,1713,1713
2000335.04,2000335.04.01,2000335.04.01.01,2000335.04.01.01.09.3,2000335,4,1,9,1,2,34,21,8,2,976,976
300187.02,0300187.02.01,0300187.02.01.04,0300187.02.01.04.10.1,300187,2,1,10,4,2,21,21,3,2,344,344
206154.02,0206154.02.01,0206154.02.01.01,0206154.02.01.01.02.1,206154,2,1,2,1,1,26,21,2,2,265,265
203323.05,0203323.05.01,0203323.05.01.01,0203323.05.01.01.05.2,203323,5,1,5,1,1,33,21,12,2,759,759
206156.03,0206156.03.01,0206156.03.01.03,0206156.03.01.03.02.1,206156,3,1,2,3,2,21,21,2,2,305,305
206158.01,0206158.01.01,0206158.01.01.01,0206158.01.01.01.07.1,206158,1,1,7,1,1,28,21,11,2,363,363
204596.03,0204596.03.01,0204596.03.01.03,0204596.03.01.03.03.1,204596,3,1,3,3,1,62,21,10,2,332,332
203818.02,0203818.02.01,0203818.02.01.01,0203818.02.01.01.04.1,203818,2,1,4,1,2,73,21,2,2,356,356
203818.03,0203818.03.01,0203818.03.01.01,0203818.03.01.01.07.1,203818,3,1,7,1,1,31,21,10,2,356,356
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.10.2,206812,4,1,10,1,1,34,21,4,2,707,707
203789.01,0203789.01.01,0203789.01.01.01,0203789.01.01.01.02.1,203789,1,1,2,1,2,48,21,6,2,361,361
203372.05,0203372.05.01,0203372.05.01.02,0203372.05.01.02.07.1,203372,5,1,7,2,2,49,21,11,2,713,713
203693.05,0203693.05.01,0203693.05.01.01,0203693.05.01.01.04.1,203693,5,1,4,1,1,66,21,2,2,363,363
204513.05,0204513.05.01,0204513.05.01.03,0204513.05.01.03.01.1,204513,5,1,1,3,1,18,21,7,2,371,371
204644.03,0204644.03.01,0204644.03.01.02,0204644.03.01.02.01.1,204644,3,1,1,2,2,66,21,1,2,399,399
300229.05,0300229.05.01,0300229.05.01.02,0300229.05.01.02.08.1,300229,5,1,8,2,2,56,21,6,2,167,167
205035.05,0205035.05.01,0205035.05.01.01,0205035.05.01.01.01.2,205035,5,1,1,1,1,45,21,9,2,340,340
1801268.01,1801268.01.01,1801268.01.01.01,1801268.01.01.01.11.1,1801268,1,1,11,1,2,29,21,8,2,204,204
204611.03,0204611.03.01,0204611.03.01.01,0204611.03.01.01.07.2,204611,3,1,7,1,2,42,21,12,2,643,643
203376.01,0203376.01.01,0203376.01.01.01,0203376.01.01.01.10.1,203376,1,1,10,1,1,44,21,11,2,741,741
205466.01,0205466.01.01,0205466.01.01.04,0205466.01.01.04.01.1,205466,1,1,1,4,2,20,21,6,2,378,378
260376.2,0260376.20.01,0260376.20.01.01,0260376.20.01.01.01.1,260376,20,1,1,1,2,22,21,12,2,722,722
206912.03,0206912.03.01,0206912.03.01.02,0206912.03.01.02.01.1,206912,3,1,1,2,2,30,21,3,2,368,368
207578.01,0207578.01.01,0207578.01.01.01,0207578.01.01.01.08.1,207578,1,1,8,1,2,40,21,3,2,832,832
208055.1,0208055.10.01,0208055.10.01.01,0208055.10.01.01.04.1,208055,10,1,4,1,1,22,21,1,2,343,343
204513.02,0204513.02.01,0204513.02.01.04,0204513.02.01.04.02.1,204513,2,1,2,4,2,40,21,99,2,371,371
208055.11,0208055.11.01,0208055.11.01.01,0208055.11.01.01.09.1,208055,11,1,9,1,1,45,21,7,2,686,686
208055.06,0208055.06.01,0208055.06.01.01,0208055.06.01.01.03.1,208055,6,1,3,1,1,55,21,6,2,343,343
204748.02,0204748.02.01,0204748.02.01.03,0204748.02.01.03.02.1,204748,2,1,2,3,1,30,21,6,2,297,297
204748.02,0204748.02.01,0204748.02.01.03,0204748.02.01.03.08.1,204748,2,1,8,3,1,30,21,5,2,892,892
204746.05,0204746.05.01,0204746.05.01.01,0204746.05.01.01.07.1,204746,5,1,7,1,2,45,21,3,2,251,251
208039.15,0208039.15.01,0208039.15.01.01,0208039.15.01.01.04.1,208039,15,1,4,1,2,29,21,1,2,497,497
205970.02,0205970.02.01,0205970.02.01.02,0205970.02.01.02.02.1,205970,2,1,2,2,2,42,21,11,2,364,364
1412248.02,1412248.02.02,1412248.02.02.03,1412248.02.02.03.11.3,1412248,2,2,11,3,2,19,21,9,2,1734,1734
205069.02,0205069.02.01,0205069.02.01.01,0205069.02.01.01.03.1,205069,2,1,3,1,1,49,21,6,2,317,317
204741.01,0204741.01.01,0204741.01.01.01,0204741.01.01.01.03.1,204741,1,1,3,1,2,56,21,3,2,353,353
203912.05,0203912.05.01,0203912.05.01.01,0203912.05.01.01.03.1,203912,5,1,3,1,1,23,21,2,2,378,378
207578.16,0207578.16.01,0207578.16.01.02,0207578.16.01.02.10.1,207578,16,1,10,2,2,40,21,12,2,832,832
204045.02,0204045.02.01,0204045.02.01.02,0204045.02.01.02.10.1,204045,2,1,10,2,2,34,21,2,2,1023,1023
204002.03,0204002.03.01,0204002.03.01.02,0204002.03.01.02.02.2,204002,3,1,2,2,2,41,21,12,2,387,387
203339.05,0203339.05.01,0203339.05.01.02,0203339.05.01.02.03.1,203339,5,1,3,2,2,39,21,5,2,345,345
204970.02,0204970.02.01,0204970.02.01.01,0204970.02.01.01.05.1,204970,2,1,5,1,2,46,21,1,2,522,522
204973.03,0204973.03.01,0204973.03.01.04,0204973.03.01.04.03.1,204973,3,1,3,4,1,25,21,1,2,317,317
203237.04,0203237.04.01,0203237.04.01.01,0203237.04.01.01.04.1,203237,4,1,4,1,1,55,21,5,2,230,230
206133.05,0206133.05.01,0206133.05.01.01,0206133.05.01.01.07.1,206133,5,1,7,1,1,40,21,12,2,702,702
203323.01,0203323.01.01,0203323.01.01.04,0203323.01.01.04.05.1,203323,1,1,5,4,2,37,21,4,2,1519,1519
205796.03,0205796.03.01,0205796.03.01.03,0205796.03.01.03.01.1,205796,3,1,1,3,1,20,21,5,2,368,368
203818.03,0203818.03.01,0203818.03.01.01,0203818.03.01.01.04.1,203818,3,1,4,1,1,31,21,99,2,356,356
260352.17,0260352.17.01,0260352.17.01.01,0260352.17.01.01.04.1,260352,17,1,4,1,2,58,21,9,2,600,600
206235.05,0206235.05.01,0206235.05.01.01,0206235.05.01.01.11.1,206235,5,1,11,1,2,36,21,11,2,380,380
205533.04,0205533.04.01,0205533.04.01.02,0205533.04.01.02.01.1,205533,4,1,1,2,1,40,21,4,2,344,344
203705.04,0203705.04.01,0203705.04.01.01,0203705.04.01.01.04.2,203705,4,1,4,1,1,71,21,1,2,361,361
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.10.1,206812,4,1,10,1,1,34,21,3,2,707,707
207578.18,0207578.18.01,0207578.18.01.03,0207578.18.01.03.01.1,207578,18,1,1,3,1,22,21,7,2,416,416
204117.05,0204117.05.01,0204117.05.01.01,0204117.05.01.01.07.1,204117,5,1,7,1,1,53,21,2,2,386,386
204994.01,0204994.01.01,0204994.01.01.02,0204994.01.01.02.03.2,204994,1,1,3,2,1,40,21,6,2,335,335
205417.03,0205417.03.01,0205417.03.01.02,0205417.03.01.02.09.1,205417,3,1,9,2,1,60,21,11,2,1359,1359
208231.03,0208231.03.01,0208231.03.01.02,0208231.03.01.02.06.2,208231,3,1,6,2,2,47,21,99,2,767,767
208227.05,0208227.05.01,0208227.05.01.01,0208227.05.01.01.08.1,208227,5,1,8,1,2,19,21,12,2,706,706
206540.03,0206540.03.01,0206540.03.01.01,0206540.03.01.01.04.1,206540,3,1,4,1,2,31,21,99,2,358,358
206879.01,0206879.01.01,0206879.01.01.01,0206879.01.01.01.05.1,206879,1,1,5,1,2,49,21,5,2,340,340
300040.05,0300040.05.01,0300040.05.01.01,0300040.05.01.01.04.1,300040,5,1,4,1,1,30,21,99,2,96,96
260376.09,0260376.09.01,0260376.09.01.01,0260376.09.01.01.01.1,260376,9,1,1,1,1,52,21,4,2,722,722
203818.03,0203818.03.01,0203818.03.01.01,0203818.03.01.01.09.1,203818,3,1,9,1,1,31,21,99,2,356,356
205135.05,0205135.05.01,0205135.05.01.02,0205135.05.01.02.05.1,205135,5,1,5,2,2,37,21,10,2,1230,1230
206361.04,0206361.04.01,0206361.04.01.01,0206361.04.01.01.09.1,206361,4,1,9,1,1,45,21,12,2,1212,1212
1960320.1,1960320.10.01,1960320.10.01.02,1960320.10.01.02.11.1,1960320,10,1,11,2,1,26,21,11,2,2690,2690
203418.05,0203418.05.01,0203418.05.01.02,0203418.05.01.02.09.1,203418,5,1,9,2,2,55,21,11,2,1312,1312
205970.04,0205970.04.01,0205970.04.01.01,0205970.04.01.01.04.1,205970,4,1,4,1,1,57,21,1,2,364,364
206347.01,0206347.01.01,0206347.01.01.02,0206347.01.01.02.09.1,206347,1,1,9,2,2,46,21,12,2,1594,1594
204439.01,0204439.01.01,0204439.01.01.01,0204439.01.01.01.02.1,204439,1,1,2,1,2,61,21,6,2,345,345
204746.03,0204746.03.01,0204746.03.01.01,0204746.03.01.01.01.2,204746,3,1,1,1,1,62,21,12,2,251,251
206345.02,0206345.02.01,0206345.02.01.01,0206345.02.01.01.03.1,206345,2,1,3,1,1,30,21,7,2,355,355
205073.01,0205073.01.01,0205073.01.01.01,0205073.01.01.01.04.1,205073,1,1,4,1,1,71,21,1,2,294,294
203605.04,0203605.04.01,0203605.04.01.01,0203605.04.01.01.04.1,203605,4,1,4,1,1,67,21,4,2,381,381
204883.05,0204883.05.01,0204883.05.01.01,0204883.05.01.01.07.2,204883,5,1,7,1,2,55,21,12,2,1650,1650
203380.05,0203380.05.01,0203380.05.01.02,0203380.05.01.02.02.2,203380,5,1,2,2,2,37,21,99,2,403,403
200985.01,0200985.01.01,0200985.01.01.01,0200985.01.01.01.01.1,200985,1,1,1,1,1,39,21,4,2,463,463
203988.02,0203988.02.01,0203988.02.01.03,0203988.02.01.03.05.1,203988,2,1,5,3,2,22,21,1,2,1790,1790
207578.16,0207578.16.01,0207578.16.01.02,0207578.16.01.02.05.1,207578,16,1,5,2,2,40,21,11,2,832,832
206236.04,0206236.04.01,0206236.04.01.01,0206236.04.01.01.02.1,206236,4,1,2,1,2,43,21,10,2,349,349
204809.04,0204809.04.01,0204809.04.01.01,0204809.04.01.01.01.1,204809,4,1,1,1,1,57,21,11,2,399,399
207578.01,0207578.01.01,0207578.01.01.01,0207578.01.01.01.02.1,207578,1,1,2,1,2,40,21,11,2,416,416
260106.06,0260106.06.01,0260106.06.01.01,0260106.06.01.01.05.1,260106,6,1,5,1,2,55,21,12,2,872,872
203237.04,0203237.04.01,0203237.04.01.01,0203237.04.01.01.05.1,203237,4,1,5,1,1,55,21,12,2,689,689
203237.04,0203237.04.01,0203237.04.01.01,0203237.04.01.01.04.2,203237,4,1,4,1,1,55,21,5,2,230,230
203744.01,0203744.01.01,0203744.01.01.03,0203744.01.01.03.01.2,203744,1,1,1,3,2,26,21,6,2,391,391
204067.01,0204067.01.01,0204067.01.01.02,0204067.01.01.02.04.3,204067,1,1,4,2,2,30,21,9,2,349,349
203437.04,0203437.04.01,0203437.04.01.01,0203437.04.01.01.02.1,203437,4,1,2,1,1,30,21,7,2,625,625
205069.05,0205069.05.01,0205069.05.01.01,0205069.05.01.01.03.1,205069,5,1,3,1,1,24,21,3,2,317,317
207456.02,0207456.02.01,0207456.02.01.01,0207456.02.01.01.09.3,207456,2,1,9,1,1,29,21,12,2,775,775
203783.04,0203783.04.01,0203783.04.01.03,0203783.04.01.03.02.1,203783,4,1,2,3,2,22,21,9,2,347,347
206361.03,0206361.03.01,0206361.03.01.01,0206361.03.01.01.02.1,206361,3,1,2,1,1,47,21,2,2,404,404
204439.04,0204439.04.01,0204439.04.01.02,0204439.04.01.02.03.1,204439,4,1,3,2,1,19,21,2,2,345,345
208039.15,0208039.15.01,0208039.15.01.01,0208039.15.01.01.02.1,208039,15,1,2,1,2,29,21,5,2,497,497
203744.01,0203744.01.01,0203744.01.01.03,0203744.01.01.03.01.1,203744,1,1,1,3,2,26,21,2,2,391,391
204168.03,0204168.03.01,0204168.03.01.01,0204168.03.01.01.03.1,204168,3,1,3,1,1,44,21,3,2,323,323
204180.04,0204180.04.01,0204180.04.01.01,0204180.04.01.01.09.1,204180,4,1,9,1,2,33,21,8,2,402,402
205035.05,0205035.05.01,0205035.05.01.01,0205035.05.01.01.01.1,205035,5,1,1,1,1,45,21,2,2,340,340
204619.02,0204619.02.01,0204619.02.01.02,0204619.02.01.02.02.1,204619,2,1,2,2,2,42,21,7,2,357,357
203446.04,0203446.04.01,0203446.04.01.01,0203446.04.01.01.01.1,203446,4,1,1,1,1,19,21,4,2,482,482
204257.01,0204257.01.01,0204257.01.01.03,0204257.01.01.03.08.1,204257,1,1,8,3,1,42,21,4,2,924,924
204979.01,0204979.01.01,0204979.01.01.01,0204979.01.01.01.09.2,204979,1,1,9,1,1,36,21,11,2,1028,1028
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.10.5,206812,4,1,10,1,1,34,21,9,2,707,707
207325.03,0207325.03.01,0207325.03.01.05,0207325.03.01.05.01.1,207325,3,1,1,5,2,20,21,3,2,369,369
204500.01,0204500.01.01,0204500.01.01.01,0204500.01.01.01.01.1,204500,1,1,1,1,1,71,21,9,2,450,450
207578.02,0207578.02.01,0207578.02.01.02,0207578.02.01.02.02.1,207578,2,1,2,2,2,35,21,12,2,416,416
204809.04,0204809.04.01,0204809.04.01.01,0204809.04.01.01.07.2,204809,4,1,7,1,1,57,21,5,2,798,798
208039.14,0208039.14.01,0208039.14.01.02,0208039.14.01.02.09.1,208039,14,1,9,2,2,45,21,11,2,1490,1490
203665.02,0203665.02.01,0203665.02.01.01,0203665.02.01.01.04.1,203665,2,1,4,1,2,77,21,11,2,373,373
207492.05,0207492.05.01,0207492.05.01.04,0207492.05.01.04.02.1,207492,5,1,2,4,2,24,21,2,2,327,327
1412248.02,1412248.02.02,1412248.02.02.03,1412248.02.02.03.03.1,1412248,2,2,3,3,2,19,21,11,2,867,867
203620.01,0203620.01.01,0203620.01.01.01,0203620.01.01.01.07.1,203620,1,1,7,1,2,38,21,6,2,396,396
207456.04,0207456.04.01,0207456.04.01.02,0207456.04.01.02.07.1,207456,4,1,7,2,2,70,21,12,2,1550,1550
204883.05,0204883.05.01,0204883.05.01.01,0204883.05.01.01.02.1,204883,5,1,2,1,2,55,21,11,2,275,275
205073.04,0205073.04.01,0205073.04.01.02,0205073.04.01.02.03.1,205073,4,1,3,2,2,62,21,7,2,294,294
203380.05,0203380.05.01,0203380.05.01.02,0203380.05.01.02.02.4,203380,5,1,2,2,2,37,21,99,2,403,403
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.02.2,206812,4,1,2,1,1,34,21,1,2,354,354
206695.04,0206695.04.01,0206695.04.01.02,0206695.04.01.02.03.3,206695,4,1,3,2,2,35,21,6,2,398,398
206361.03,0206361.03.01,0206361.03.01.01,0206361.03.01.01.03.3,206361,3,1,3,1,1,47,21,7,2,404,404
206240.02,0206240.02.01,0206240.02.01.02,0206240.02.01.02.08.1,206240,2,1,8,2,2,24,21,11,2,630,630
203912.05,0203912.05.01,0203912.05.01.01,0203912.05.01.01.02.1,203912,5,1,2,1,1,23,21,2,2,378,378
204932.04,0204932.04.01,0204932.04.01.02,0204932.04.01.02.07.1,204932,4,1,7,2,2,44,21,5,2,1332,1332
204970.02,0204970.02.01,0204970.02.01.01,0204970.02.01.01.05.2,204970,2,1,5,1,2,46,21,5,2,522,522
2503459.02,2503459.02.01,2503459.02.01.01,2503459.02.01.01.07.1,2503459,2,1,7,1,1,52,21,2,2,771,771
204067.03,0204067.03.01,0204067.03.01.01,0204067.03.01.01.05.1,204067,3,1,5,1,2,33,21,11,2,349,349
203323.05,0203323.05.01,0203323.05.01.01,0203323.05.01.01.01.1,203323,5,1,1,1,1,33,21,12,2,380,380
203307.05,0203307.05.01,0203307.05.01.01,0203307.05.01.01.02.1,203307,5,1,2,1,1,29,21,12,2,373,373
205734.05,0205734.05.01,0205734.05.01.02,0205734.05.01.02.03.1,205734,5,1,3,2,2,49,21,1,2,448,448
204676.01,0204676.01.01,0204676.01.01.01,0204676.01.01.01.02.1,204676,1,1,2,1,2,73,21,12,2,266,266
204837.02,0204837.02.01,0204837.02.01.02,0204837.02.01.02.08.1,204837,2,1,8,2,2,28,21,2,2,598,598
204067.05,0204067.05.01,0204067.05.01.01,0204067.05.01.01.02.1,204067,5,1,2,1,2,42,21,1,2,349,349
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.13.4,206812,4,1,13,1,1,34,21,5,2,707,707
205634.05,0205634.05.01,0205634.05.01.03,0205634.05.01.03.13.2,205634,5,1,13,3,2,24,21,7,2,1298,1298
208039.15,0208039.15.01,0208039.15.01.01,0208039.15.01.01.03.1,208039,15,1,3,1,2,29,21,2,2,497,497
1601333.04,1601333.04.01,1601333.04.01.01,1601333.04.01.01.12.1,1601333,4,1,12,1,1,35,21,12,2,1051,1051
204994.02,0204994.02.01,0204994.02.01.01,0204994.02.01.01.02.1,204994,2,1,2,1,1,54,21,4,2,335,335
204611.03,0204611.03.01,0204611.03.01.01,0204611.03.01.01.09.1,204611,3,1,9,1,2,42,21,2,2,643,643
208231.03,0208231.03.01,0208231.03.01.02,0208231.03.01.02.06.1,208231,3,1,6,2,2,47,21,99,2,767,767
204883.05,0204883.05.01,0204883.05.01.01,0204883.05.01.01.13.1,204883,5,1,13,1,2,55,21,12,2,1650,1650
204255.05,0204255.05.01,0204255.05.01.01,0204255.05.01.01.02.1,204255,5,1,2,1,1,72,21,6,2,273,273
204611.04,0204611.04.01,0204611.04.01.02,0204611.04.01.02.03.1,204611,4,1,3,2,1,22,21,4,2,322,322
205734.05,0205734.05.01,0205734.05.01.02,0205734.05.01.02.09.1,205734,5,1,9,2,2,49,21,10,2,1794,1794
205681.03,0205681.03.01,0205681.03.01.03,0205681.03.01.03.04.1,205681,3,1,4,3,2,26,21,6,2,396,396
203847.04,0203847.04.01,0203847.04.01.01,0203847.04.01.01.09.1,203847,4,1,9,1,1,54,21,2,2,1117,1117
206912.02,0206912.02.01,0206912.02.01.01,0206912.02.01.01.07.1,206912,2,1,7,1,1,31,21,3,2,368,368
206695.04,0206695.04.01,0206695.04.01.02,0206695.04.01.02.03.5,206695,4,1,3,2,2,35,21,12,2,398,398
206804.02,0206804.02.01,0206804.02.01.02,0206804.02.01.02.09.1,206804,2,1,9,2,2,54,21,2,2,980,980
205557.03,0205557.03.01,0205557.03.01.01,0205557.03.01.01.01.1,205557,3,1,1,1,1,51,21,6,2,370,370
204930.03,0204930.03.01,0204930.03.01.02,0204930.03.01.02.08.1,204930,3,1,8,2,2,27,21,4,2,687,687
203166.04,0203166.04.02,0203166.04.02.01,0203166.04.02.01.01.1,203166,4,2,1,1,1,37,21,2,2,210,210
208039.07,0208039.07.01,0208039.07.01.01,0208039.07.01.01.03.1,208039,7,1,3,1,1,60,21,11,2,497,497
205657.05,0205657.05.01,0205657.05.01.03,0205657.05.01.03.06.1,205657,5,1,6,3,1,21,21,3,2,883,883
204883.05,0204883.05.01,0204883.05.01.01,0204883.05.01.01.01.1,204883,5,1,1,1,2,55,21,10,2,275,275
204292.01,0204292.01.01,0204292.01.01.01,0204292.01.01.01.04.1,204292,1,1,4,1,1,66,21,6,2,153,153
206695.04,0206695.04.01,0206695.04.01.02,0206695.04.01.02.03.1,206695,4,1,3,2,2,35,21,1,2,398,398
203376.01,0203376.01.01,0203376.01.01.01,0203376.01.01.01.09.1,203376,1,1,9,1,1,44,21,10,2,741,741
204067.01,0204067.01.01,0204067.01.01.02,0204067.01.01.02.04.2,204067,1,1,4,2,2,30,21,8,2,349,349
206812.04,0206812.04.01,0206812.04.01.01,0206812.04.01.01.13.3,206812,4,1,13,1,1,34,21,4,2,707,707
